29-01-2021 16:58:30 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 GetSystemConnectionString method called  	 
29-01-2021 16:58:30 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before connection string  	 
29-01-2021 16:58:30 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before decrypt connection strng +IyWX8SJvfGsHIDM7C99UPVWmdpnIpoZi6o9Yxnb0/vCUpwhdF526YXZRa6/wjwF+4Y2gXKzDF5/VKcsdyT+EGnQr/Fi/Q3SY3IUji3HBaCvLl1wdyzYpWaavANfOD5QLT/ZBrN9FOrIZCcplnQSJImC3pvjbdMfoEUFD/i7S2pdJlnNuLJAq8fkZcyQ8ko7ffWdk/V9Mto= 	 
29-01-2021 16:58:30 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 After Connection string data source=P2FS-TS-01;initial catalog=Vigilante_Master;persist security info=True;User ID=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; 	 
29-01-2021 17:00:48 	 https://localhost:44303/Account/LogOut 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 Valid user is login - session and cookies validation done next 	 
29-01-2021 17:00:48 	 https://localhost:44303/Account/LogOut 	  	  	  	  	 HttpContext.Current.Session started 	 
29-01-2021 17:00:48 	 https://localhost:44303/Account/LogOut 	  	  	  	  	 HttpContext.Current != null - True 	 
29-01-2021 17:00:48 	 https://localhost:44303/Account/LogOut 	  	  	  	  	 HttpContext.Current.Session != null - True 	 
29-01-2021 17:00:48 	 https://localhost:44303/Account/LogOut 	  	  	  	  	 HttpContext.Current.Session.Count 9 	 
29-01-2021 17:00:48 	 https://localhost:44303/Account/LogOut 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 _encryptedString:YWRtaW5eNjM3NDc1MzYzNzQ4NjIzNzM0XkNocm9tZTg4LjBNb3ppbGxhLzUuMCAoV2luZG93cyBOVCAxMC4wOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvODguMC40MzI0LjEwNCBTYWZhcmkvNTM3LjM2fldpbk5Ufjg4fjB+OjoxXjlmMmY0ZDM3LTczYWUtNDVhZi05NjFhLTYwOTdiZmM0YjRmNg== 	 
29-01-2021 17:00:48 	 https://localhost:44303/Account/LogOut 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 _session_Value:admin 	 
29-01-2021 17:00:48 	 https://localhost:44303/Account/LogOut 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 _sessionIPAddress:::1 	 
29-01-2021 17:00:48 	 https://localhost:44303/Account/LogOut 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 _sessionBrowserPlatform:WinNT 	 
29-01-2021 17:00:48 	 https://localhost:44303/Account/LogOut 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 _sessionBrowserMajorVersion:88 	 
29-01-2021 17:00:48 	 https://localhost:44303/Account/LogOut 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 _sessionBrowserMinorVersion:0 	 
29-01-2021 17:00:48 	 https://localhost:44303/Account/LogOut 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 _sessionBrowserInfo:Chrome88.0Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Safari/537.36 	 
29-01-2021 17:00:48 	 https://localhost:44303/Account/LogOut 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 Session details:  Session: Value=admin IP Address= ::1 Browser Platform+=WinNT Browser Major Version88 Browser Minor Version0 BrowserInfoBrowserInfo Chrome88.0Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Safari/537.36 Compare: Value=admin IP Address= ::1 Browser Platform+=WinNT Browser Major Version88 Browser Minor Version0 BrowserInfoBrowserInfo Chrome88.0Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Safari/537.36 	 
29-01-2021 17:00:48 	 https://localhost:44303/Account/LogOut 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 Cookies Details:  Cookies: Value=admin IP Address= ::1 Browser Platform+=WinNT Browser Major Version88 Browser Minor Version0 BrowserInfoBrowserInfo Chrome88.0Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Safari/537.36 Compare: Value=admin IP Address= ::1 Browser Platform+=WinNT Browser Major Version88 Browser Minor Version0 BrowserInfoBrowserInfo Chrome88.0Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Safari/537.36 	 
29-01-2021 17:00:51 	 https://localhost:44303/Account/LogOut 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 Cookie name __RequestVerificationToken 	 
29-01-2021 17:00:52 	 https://localhost:44303/Account/LogOut 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 GetSystemConnectionString method called  	 
29-01-2021 17:00:52 	 https://localhost:44303/Account/LogOut 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before connection string  	 
29-01-2021 17:00:52 	 https://localhost:44303/Account/LogOut 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before decrypt connection strng +IyWX8SJvfGsHIDM7C99UPVWmdpnIpoZi6o9Yxnb0/vCUpwhdF526YXZRa6/wjwF+4Y2gXKzDF5/VKcsdyT+EGnQr/Fi/Q3SY3IUji3HBaCvLl1wdyzYpWaavANfOD5QLT/ZBrN9FOrIZCcplnQSJImC3pvjbdMfoEUFD/i7S2pdJlnNuLJAq8fkZcyQ8ko7ffWdk/V9Mto= 	 
29-01-2021 17:00:52 	 https://localhost:44303/Account/LogOut 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 After Connection string data source=P2FS-TS-01;initial catalog=Vigilante_Master;persist security info=True;User ID=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; 	 
29-01-2021 17:00:52 	 https://localhost:44303/Account/Login 	 InsiderTrading 	 MvcApplication 	 Application_BeginRequest 	  	 Start Method 	 
29-01-2021 17:00:52 	 https://localhost:44303/Account/Login 	 InsiderTrading 	 MvcApplication 	 Application_BeginRequest 	  	 End Method 	 
29-01-2021 17:00:52 	 https://localhost:44303/Account/Login 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 Start Method 	 
29-01-2021 17:00:52 	 https://localhost:44303/Account/Login 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 GetSystemConnectionString method called  	 
29-01-2021 17:00:52 	 https://localhost:44303/Account/Login 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before connection string  	 
29-01-2021 17:00:52 	 https://localhost:44303/Account/Login 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before decrypt connection strng +IyWX8SJvfGsHIDM7C99UPVWmdpnIpoZi6o9Yxnb0/vCUpwhdF526YXZRa6/wjwF+4Y2gXKzDF5/VKcsdyT+EGnQr/Fi/Q3SY3IUji3HBaCvLl1wdyzYpWaavANfOD5QLT/ZBrN9FOrIZCcplnQSJImC3pvjbdMfoEUFD/i7S2pdJlnNuLJAq8fkZcyQ8ko7ffWdk/V9Mto= 	 
29-01-2021 17:00:52 	 https://localhost:44303/Account/Login 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 After Connection string data source=P2FS-TS-01;initial catalog=Vigilante_Master;persist security info=True;User ID=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; 	 
29-01-2021 17:04:31 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 GetSystemConnectionString method called  	 
29-01-2021 17:04:31 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before connection string  	 
29-01-2021 17:04:31 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before decrypt connection strng +IyWX8SJvfGsHIDM7C99UPVWmdpnIpoZi6o9Yxnb0/vCUpwhdF526YXZRa6/wjwF+4Y2gXKzDF5/VKcsdyT+EGnQr/Fi/Q3SY3IUji3HBaCvLl1wdyzYpWaavANfOD5QLT/ZBrN9FOrIZCcplnQSJImC3pvjbdMfoEUFD/i7S2pdJlnNuLJAq8fkZcyQ8ko7ffWdk/V9Mto= 	 
29-01-2021 17:04:31 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 After Connection string data source=P2FS-TS-01;initial catalog=Vigilante_Master;persist security info=True;User ID=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; 	 
29-01-2021 17:04:35 	 http://localhost:52194/ 	 InsiderTrading 	 MvcApplication 	 Application_BeginRequest 	  	 Start Method 	 
29-01-2021 17:04:35 	 http://localhost:52194/ 	 InsiderTrading 	 MvcApplication 	 Application_BeginRequest 	  	 End Method 	 
29-01-2021 17:04:35 	 http://localhost:52194/ 	 InsiderTrading 	 MvcApplication 	 Session_Start 	  	 Start Method 	 
29-01-2021 17:04:35 	 http://localhost:52194/ 	 InsiderTrading 	 MvcApplication 	 Session_Start 	  	 End Method 	 
29-01-2021 17:04:35 	 http://localhost:52194/ 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 Start Method 	 
29-01-2021 17:04:35 	 http://localhost:52194/ 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 New session start - clear session 	 
29-01-2021 17:04:56 	 https://localhost:44303/ 	 InsiderTrading 	 MvcApplication 	 Application_BeginRequest 	  	 Start Method 	 
29-01-2021 17:04:56 	 https://localhost:44303/ 	 InsiderTrading 	 MvcApplication 	 Application_BeginRequest 	  	 End Method 	 
29-01-2021 17:04:56 	 https://localhost:44303/ 	 InsiderTrading 	 MvcApplication 	 Session_Start 	  	 Start Method 	 
29-01-2021 17:04:56 	 https://localhost:44303/ 	 InsiderTrading 	 MvcApplication 	 Session_Start 	  	 End Method 	 
29-01-2021 17:04:56 	 https://localhost:44303/ 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 Start Method 	 
29-01-2021 17:04:56 	 https://localhost:44303/ 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 New session start - clear session 	 
29-01-2021 17:04:56 	 https://localhost:44303/ 	 InsiderTrading 	 MvcApplication 	 Application_BeginRequest 	  	 Start Method 	 
29-01-2021 17:04:56 	 https://localhost:44303/ 	 InsiderTrading 	 MvcApplication 	 Application_BeginRequest 	  	 End Method 	 
29-01-2021 17:04:56 	 https://localhost:44303/ 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 Start Method 	 
29-01-2021 17:05:03 	 https://localhost:44303/ 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 GetSystemConnectionString method called  	 
29-01-2021 17:05:03 	 https://localhost:44303/ 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before connection string  	 
29-01-2021 17:05:03 	 https://localhost:44303/ 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before decrypt connection strng +IyWX8SJvfGsHIDM7C99UPVWmdpnIpoZi6o9Yxnb0/vCUpwhdF526YXZRa6/wjwF+4Y2gXKzDF5/VKcsdyT+EGnQr/Fi/Q3SY3IUji3HBaCvLl1wdyzYpWaavANfOD5QLT/ZBrN9FOrIZCcplnQSJImC3pvjbdMfoEUFD/i7S2pdJlnNuLJAq8fkZcyQ8ko7ffWdk/V9Mto= 	 
29-01-2021 17:05:03 	 https://localhost:44303/ 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 After Connection string data source=P2FS-TS-01;initial catalog=Vigilante_Master;persist security info=True;User ID=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; 	 
29-01-2021 17:05:03 	 https://localhost:44303/Home/Index?acid=0 	 InsiderTrading 	 MvcApplication 	 Application_BeginRequest 	  	 Start Method 	 
29-01-2021 17:05:03 	 https://localhost:44303/Home/Index?acid=0 	 InsiderTrading 	 MvcApplication 	 Application_BeginRequest 	  	 End Method 	 
29-01-2021 17:05:03 	 https://localhost:44303/Home/Index?acid=0 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 Start Method 	 
29-01-2021 17:05:03 	 https://localhost:44303/Home/Index?acid=0 	 InsiderTrading.Filters 	 AuthorizationPrivilegeFilter 	 OnActionExecuting 	  	 Start Method 	 
29-01-2021 17:05:03 	 https://localhost:44303/Home/Index?acid=0 	 InsiderTrading.Filters 	 AuthorizationPrivilegeFilter 	 OnActionExecuting 	  	 Validated User  	 
29-01-2021 17:05:04 	 https://localhost:44303/Home/Index?acid=0 	 InsiderTrading.Filters 	 AuthorizationPrivilegeFilter 	 LoginUser 	  	 Update session with login user details  	 
29-01-2021 17:05:04 	 https://localhost:44303/Home/Index?acid=0 	 InsiderTrading.Filters 	 AuthorizationPrivilegeFilter 	 LoginUser 	  	 Set login user name into session and cookies values 	 
29-01-2021 17:05:04 	 https://localhost:44303/Home/Index?acid=0 	 InsiderTrading.Filters 	 AuthorizationPrivilegeFilter 	 LoginUser 	  	 Set cookies to response to send back to browser  	 
29-01-2021 17:05:04 	 https://localhost:44303/Home/Index?acid=0 	 InsiderTrading.Filters 	 AuthorizationPrivilegeFilter 	 checkActionAuthorization 	  	 Start Method 	 
29-01-2021 17:05:04 	 https://localhost:44303/Home/Index?acid=0 	 InsiderTrading.Filters 	 AuthorizationPrivilegeFilter 	 checkActionAuthorization 	  	 End Method 	 
29-01-2021 17:05:04 	 https://localhost:44303/Home/Index?acid=0 	 InsiderTrading.Filters 	 AuthorizationPrivilegeFilter 	 OnActionExecuting 	  	 End Method 	 
29-01-2021 17:05:04 	 https://localhost:44303/Home/Index?acid=0 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 GetSystemConnectionString method called  	 
29-01-2021 17:05:04 	 https://localhost:44303/Home/Index?acid=0 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before connection string  	 
29-01-2021 17:05:04 	 https://localhost:44303/Home/Index?acid=0 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before decrypt connection strng +IyWX8SJvfGsHIDM7C99UPVWmdpnIpoZi6o9Yxnb0/vCUpwhdF526YXZRa6/wjwF+4Y2gXKzDF5/VKcsdyT+EGnQr/Fi/Q3SY3IUji3HBaCvLl1wdyzYpWaavANfOD5QLT/ZBrN9FOrIZCcplnQSJImC3pvjbdMfoEUFD/i7S2pdJlnNuLJAq8fkZcyQ8ko7ffWdk/V9Mto= 	 
29-01-2021 17:05:04 	 https://localhost:44303/Home/Index?acid=0 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 After Connection string data source=P2FS-TS-01;initial catalog=Vigilante_Master;persist security info=True;User ID=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; 	 
29-01-2021 17:05:04 	 https://localhost:44303/Home/Index?acid=0 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 UpdateCompanyResources method called  Connection string :- data source=P2FS-TS-01;initial catalog=Vigilante_Anand_Global;persist security info=True;user id=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; Company name :- Vigilante_Anand_Global 	 
29-01-2021 17:05:04 	 https://localhost:44303/Home/Index?acid=0 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 All Resources are set  	 
29-01-2021 17:05:04 	 https://localhost:44303/Home/Index?acid=0 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 GetSystemConnectionString method called  	 
29-01-2021 17:05:04 	 https://localhost:44303/Home/Index?acid=0 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before connection string  	 
29-01-2021 17:05:04 	 https://localhost:44303/Home/Index?acid=0 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before decrypt connection strng +IyWX8SJvfGsHIDM7C99UPVWmdpnIpoZi6o9Yxnb0/vCUpwhdF526YXZRa6/wjwF+4Y2gXKzDF5/VKcsdyT+EGnQr/Fi/Q3SY3IUji3HBaCvLl1wdyzYpWaavANfOD5QLT/ZBrN9FOrIZCcplnQSJImC3pvjbdMfoEUFD/i7S2pdJlnNuLJAq8fkZcyQ8ko7ffWdk/V9Mto= 	 
29-01-2021 17:05:04 	 https://localhost:44303/Home/Index?acid=0 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 After Connection string data source=P2FS-TS-01;initial catalog=Vigilante_Master;persist security info=True;User ID=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; 	 
29-01-2021 17:05:04 	 https://localhost:44303/Home/Index?acid=0 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 Master Company Updated  	 
29-01-2021 17:05:06 	 https://localhost:44303/Home/Index?acid=0 	 InsiderTrading.Controllers 	 HomeController 	 Index 	  	 Start Method 	 
29-01-2021 17:05:07 	 https://localhost:44303/Home/Index?acid=0 	 InsiderTrading.Controllers 	 HomeController 	 Index 	  	 End Method 	 
29-01-2021 17:05:07 	 https://localhost:44303/CODashboard/Index?acid=18 	 InsiderTrading 	 MvcApplication 	 Application_BeginRequest 	  	 Start Method 	 
29-01-2021 17:05:07 	 https://localhost:44303/CODashboard/Index?acid=18 	 InsiderTrading 	 MvcApplication 	 Application_BeginRequest 	  	 End Method 	 
29-01-2021 17:05:07 	 https://localhost:44303/CODashboard/Index?acid=18 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 Start Method 	 
29-01-2021 17:05:07 	 https://localhost:44303/CODashboard/Index?acid=18 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 Valid user is login - session and cookies validation done next 	 
29-01-2021 17:05:07 	 https://localhost:44303/CODashboard/Index?acid=18 	  	  	  	  	 HttpContext.Current.Session started 	 
29-01-2021 17:05:07 	 https://localhost:44303/CODashboard/Index?acid=18 	  	  	  	  	 HttpContext.Current != null - True 	 
29-01-2021 17:05:07 	 https://localhost:44303/CODashboard/Index?acid=18 	  	  	  	  	 HttpContext.Current.Session != null - True 	 
29-01-2021 17:05:07 	 https://localhost:44303/CODashboard/Index?acid=18 	  	  	  	  	 HttpContext.Current.Session.Count 8 	 
29-01-2021 17:05:07 	 https://localhost:44303/CODashboard/Index?acid=18 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 _encryptedString:YWRtaW5eNjM3NDc1MzY3MDQ1MjU3NTg5XkNocm9tZTg4LjBNb3ppbGxhLzUuMCAoV2luZG93cyBOVCAxMC4wOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvODguMC40MzI0LjEwNCBTYWZhcmkvNTM3LjM2fldpbk5Ufjg4fjB+OjoxXmE0ZjVhNDYwLWNhZGUtNDU0Mi1iMDMxLTNiOGI3Y2ZiYTBlMQ== 	 
29-01-2021 17:05:07 	 https://localhost:44303/CODashboard/Index?acid=18 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 _session_Value:admin 	 
29-01-2021 17:05:07 	 https://localhost:44303/CODashboard/Index?acid=18 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 _sessionIPAddress:::1 	 
29-01-2021 17:05:07 	 https://localhost:44303/CODashboard/Index?acid=18 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 _sessionBrowserPlatform:WinNT 	 
29-01-2021 17:05:07 	 https://localhost:44303/CODashboard/Index?acid=18 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 _sessionBrowserMajorVersion:88 	 
29-01-2021 17:05:07 	 https://localhost:44303/CODashboard/Index?acid=18 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 _sessionBrowserMinorVersion:0 	 
29-01-2021 17:05:07 	 https://localhost:44303/CODashboard/Index?acid=18 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 _sessionBrowserInfo:Chrome88.0Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Safari/537.36 	 
29-01-2021 17:05:07 	 https://localhost:44303/CODashboard/Index?acid=18 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 Session details:  Session: Value=admin IP Address= ::1 Browser Platform+=WinNT Browser Major Version88 Browser Minor Version0 BrowserInfoBrowserInfo Chrome88.0Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Safari/537.36 Compare: Value=admin IP Address= ::1 Browser Platform+=WinNT Browser Major Version88 Browser Minor Version0 BrowserInfoBrowserInfo Chrome88.0Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Safari/537.36 	 
29-01-2021 17:05:07 	 https://localhost:44303/CODashboard/Index?acid=18 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 Cookies Details:  Cookies: Value=admin IP Address= ::1 Browser Platform+=WinNT Browser Major Version88 Browser Minor Version0 BrowserInfoBrowserInfo Chrome88.0Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Safari/537.36 Compare: Value=admin IP Address= ::1 Browser Platform+=WinNT Browser Major Version88 Browser Minor Version0 BrowserInfoBrowserInfo Chrome88.0Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Safari/537.36 	 
29-01-2021 17:05:07 	 https://localhost:44303/CODashboard/Index?acid=18 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 Cookie name  	 
29-01-2021 17:05:23 	 https://localhost:44303/CODashboard/Index?acid=18 	 InsiderTrading.Filters 	 AuthorizationPrivilegeFilter 	 OnActionExecuting 	  	 Start Method 	 
29-01-2021 17:05:23 	 https://localhost:44303/CODashboard/Index?acid=18 	 InsiderTrading.Filters 	 AuthorizationPrivilegeFilter 	 checkActionAuthorization 	  	 Start Method 	 
29-01-2021 17:05:23 	 https://localhost:44303/CODashboard/Index?acid=18 	 InsiderTrading.Filters 	 AuthorizationPrivilegeFilter 	 checkActionAuthorization 	  	 End Method 	 
29-01-2021 17:05:23 	 https://localhost:44303/CODashboard/Index?acid=18 	 InsiderTrading.Filters 	 AuthorizationPrivilegeFilter 	 OnActionExecuting 	  	 End Method 	 
29-01-2021 17:05:23 	 https://localhost:44303/CODashboard/Index?acid=18 	 InsiderTrading.Controllers 	 CODashboardController 	 Index 	  	 Start Method 	 
29-01-2021 17:05:24 	 https://localhost:44303/CODashboard/Index?acid=18 	 InsiderTrading.Controllers 	 CODashboardController 	 Index 	  	 End Method 	 
29-01-2021 17:05:28 	 https://localhost:44303/CODashboard/Index?acid=18 	 InsiderTrading.Controllers 	 MenuController 	 Index 	  	 Start Method 	 
29-01-2021 17:05:28 	 https://localhost:44303/CODashboard/Index?acid=18 	 InsiderTrading.Controllers 	 MenuController 	 Index 	  	 End Method 	 
29-01-2021 17:05:29 	 https://localhost:44303/TradingWindowsOther/GetTradingWindow 	 InsiderTrading 	 MvcApplication 	 Application_BeginRequest 	  	 Start Method 	 
29-01-2021 17:05:29 	 https://localhost:44303/TradingWindowsOther/GetTradingWindow 	 InsiderTrading 	 MvcApplication 	 Application_BeginRequest 	  	 End Method 	 
29-01-2021 17:05:29 	 https://localhost:44303/TradingWindowsOther/GetTradingWindow 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 Start Method 	 
29-01-2021 17:05:29 	 https://localhost:44303/Menu/GetSelectedMenu 	 InsiderTrading 	 MvcApplication 	 Application_BeginRequest 	  	 Start Method 	 
29-01-2021 17:05:29 	 https://localhost:44303/TradingWindowsOther/GetTradingWindow 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 Valid user is login - session and cookies validation done next 	 
29-01-2021 17:05:29 	 https://localhost:44303/TradingWindowsOther/GetTradingWindow 	  	  	  	  	 HttpContext.Current.Session started 	 
29-01-2021 17:05:29 	 https://localhost:44303/TradingWindowsOther/GetTradingWindow 	  	  	  	  	 HttpContext.Current != null - True 	 
