12/06/2019 10:43 AM 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 GetSystemConnectionString method called  	 
12/06/2019 10:43 AM 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 UpdateCompanyResources method called  Connection string :- data source=P2FS-TS-01;initial catalog=Vigilante_Airtel;persist security info=True;user id=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; Company name :- Vigilante_Airtel 	 
12/06/2019 10:43 AM 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 All Resources are set  	 
12/06/2019 10:43 AM 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 GetSystemConnectionString method called  	 
12/06/2019 10:43 AM 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before connection string  	 
12/06/2019 10:43 AM 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before decrypt connection strng +IyWX8SJvfGsHIDM7C99UPVWmdpnIpoZi6o9Yxnb0/vCUpwhdF526YXZRa6/wjwF+4Y2gXKzDF5/VKcsdyT+EGnQr/Fi/Q3SY3IUji3HBaCvLl1wdyzYpWaavANfOD5QLT/ZBrN9FOrIZCcplnQSJImC3pvjbdMfoEUFD/i7S2pdJlnNuLJAq8fkZcyQ8ko7ffWdk/V9Mto= 	 
12/06/2019 10:43 AM 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 After Connection string data source=P2FS-TS-01;initial catalog=Vigilante_Master;persist security info=True;User ID=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; 	 
12/06/2019 10:43 AM 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 Master Company Updated  	 
12/06/2019 10:43 AM 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 UpdateCompanyResources method called  Connection string :- data source=P2FS-TS-01;initial catalog=Vigilante_AuditReport;persist security info=True;user id=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; Company name :- Vigilante_AuditReport 	 
12/06/2019 10:43 AM 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 All Resources are set  	 
12/06/2019 10:43 AM 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 GetSystemConnectionString method called  	 
12/06/2019 10:43 AM 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before connection string  	 
12/06/2019 10:43 AM 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before decrypt connection strng +IyWX8SJvfGsHIDM7C99UPVWmdpnIpoZi6o9Yxnb0/vCUpwhdF526YXZRa6/wjwF+4Y2gXKzDF5/VKcsdyT+EGnQr/Fi/Q3SY3IUji3HBaCvLl1wdyzYpWaavANfOD5QLT/ZBrN9FOrIZCcplnQSJImC3pvjbdMfoEUFD/i7S2pdJlnNuLJAq8fkZcyQ8ko7ffWdk/V9Mto= 	 
12/06/2019 10:43 AM 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 After Connection string data source=P2FS-TS-01;initial catalog=Vigilante_Master;persist security info=True;User ID=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; 	 
12/06/2019 10:43 AM 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 Master Company Updated  	 
12/06/2019 10:43 AM 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 UpdateCompanyResources method called  Connection string :- data source=P2FS-TS-01;initial catalog=Vigilante_BlankDB;persist security info=True;user id=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; Company name :- Vigilante_BlankDB 	 
12/06/2019 10:43 AM 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 All Resources are set  	 
12/06/2019 10:43 AM 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 GetSystemConnectionString method called  	 
12/06/2019 10:43 AM 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before connection string  	 
12/06/2019 10:43 AM 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before decrypt connection strng +IyWX8SJvfGsHIDM7C99UPVWmdpnIpoZi6o9Yxnb0/vCUpwhdF526YXZRa6/wjwF+4Y2gXKzDF5/VKcsdyT+EGnQr/Fi/Q3SY3IUji3HBaCvLl1wdyzYpWaavANfOD5QLT/ZBrN9FOrIZCcplnQSJImC3pvjbdMfoEUFD/i7S2pdJlnNuLJAq8fkZcyQ8ko7ffWdk/V9Mto= 	 
12/06/2019 10:43 AM 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 After Connection string data source=P2FS-TS-01;initial catalog=Vigilante_Master;persist security info=True;User ID=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; 	 
12/06/2019 10:43 AM 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 Master Company Updated  	 
12/06/2019 10:43 AM 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 UpdateCompanyResources method called  Connection string :- data source=P2FS-TS-01;initial catalog=Vigilante_Test;persist security info=True;user id=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; Company name :- Vigilante_Test 	 
12/06/2019 10:43 AM 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 All Resources are set  	 
12/06/2019 10:43 AM 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 GetSystemConnectionString method called  	 
12/06/2019 10:43 AM 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before connection string  	 
12/06/2019 10:43 AM 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before decrypt connection strng +IyWX8SJvfGsHIDM7C99UPVWmdpnIpoZi6o9Yxnb0/vCUpwhdF526YXZRa6/wjwF+4Y2gXKzDF5/VKcsdyT+EGnQr/Fi/Q3SY3IUji3HBaCvLl1wdyzYpWaavANfOD5QLT/ZBrN9FOrIZCcplnQSJImC3pvjbdMfoEUFD/i7S2pdJlnNuLJAq8fkZcyQ8ko7ffWdk/V9Mto= 	 
12/06/2019 10:43 AM 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 After Connection string data source=P2FS-TS-01;initial catalog=Vigilante_Master;persist security info=True;User ID=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; 	 
12/06/2019 10:43 AM 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 Master Company Updated  	 
12/06/2019 10:43 AM 	 http://localhost:52194/ 	 InsiderTrading 	 MvcApplication 	 Application_BeginRequest 	  	 Start Method 	 
12/06/2019 10:43 AM 	 http://localhost:52194/ 	 InsiderTrading 	 MvcApplication 	 Application_BeginRequest 	  	 End Method 	 
12/06/2019 10:43 AM 	 http://localhost:52194/ 	 InsiderTrading 	 MvcApplication 	 Session_Start 	  	 Start Method 	 
12/06/2019 10:43 AM 	 http://localhost:52194/ 	 InsiderTrading 	 MvcApplication 	 Session_Start 	  	 End Method 	 
12/06/2019 10:43 AM 	 http://localhost:52194/ 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 Start Method 	 
12/06/2019 10:43 AM 	 http://localhost:52194/ 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 New session start - clear session 	 
12/06/2019 10:43 AM 	 http://localhost:52194/ 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 GetSystemConnectionString method called  	 
12/06/2019 10:43 AM 	 http://localhost:52194/ 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before connection string  	 
12/06/2019 10:43 AM 	 http://localhost:52194/ 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before decrypt connection strng +IyWX8SJvfGsHIDM7C99UPVWmdpnIpoZi6o9Yxnb0/vCUpwhdF526YXZRa6/wjwF+4Y2gXKzDF5/VKcsdyT+EGnQr/Fi/Q3SY3IUji3HBaCvLl1wdyzYpWaavANfOD5QLT/ZBrN9FOrIZCcplnQSJImC3pvjbdMfoEUFD/i7S2pdJlnNuLJAq8fkZcyQ8ko7ffWdk/V9Mto= 	 
12/06/2019 10:43 AM 	 http://localhost:52194/ 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 After Connection string data source=P2FS-TS-01;initial catalog=Vigilante_Master;persist security info=True;User ID=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; 	 
12/06/2019 10:43 AM 	 http://localhost:52194/ 	 InsiderTrading 	 MvcApplication 	 Application_EndRequest 	  	 Start Method 	 
12/06/2019 10:43 AM 	 http://localhost:52194/ 	 InsiderTrading 	 MvcApplication 	 Application_EndRequest 	  	 Application path set for cookies  	 
12/06/2019 10:43 AM 	 http://localhost:52194/ 	 InsiderTrading 	 MvcApplication 	 Application_EndRequest 	  	 End Method 	 
12/06/2019 10:43 AM 	 http://localhost:52194/__browserLink/requestData/3d9600dc9c734bff827a2888f3f95771 	 InsiderTrading 	 MvcApplication 	 Application_BeginRequest 	  	 Start Method 	 
12/06/2019 10:43 AM 	 http://localhost:52194/__browserLink/requestData/3d9600dc9c734bff827a2888f3f95771 	 InsiderTrading 	 MvcApplication 	 Application_BeginRequest 	  	 End Method 	 
12/06/2019 10:43 AM 	 http://localhost:52194/__browserLink/requestData/3d9600dc9c734bff827a2888f3f95771 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 Start Method 	 
12/06/2019 10:43 AM 	 http://localhost:52194/__browserLink/requestData/3d9600dc9c734bff827a2888f3f95771 	 InsiderTrading 	 MvcApplication 	 Application_EndRequest 	  	 Start Method 	 
12/06/2019 10:43 AM 	 http://localhost:52194/__browserLink/requestData/3d9600dc9c734bff827a2888f3f95771 	 InsiderTrading 	 MvcApplication 	 Application_EndRequest 	  	 End Method 	 
12/06/2019 10:43 AM 	 http://localhost:52194/ 	 InsiderTrading 	 MvcApplication 	 Application_BeginRequest 	  	 Start Method 	 
12/06/2019 10:43 AM 	 http://localhost:52194/ 	 InsiderTrading 	 MvcApplication 	 Application_BeginRequest 	  	 End Method 	 
12/06/2019 10:43 AM 	 http://localhost:52194/ 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 Start Method 	 
12/06/2019 10:44 AM 	 http://localhost:52194/ 	 InsiderTrading.Controllers 	 <Login>d__c 	 MoveNext 	  	 Start Method 	 
12/06/2019 10:44 AM 	 http://localhost:52194/ 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 GetSystemConnectionString method called  	 
12/06/2019 10:44 AM 	 http://localhost:52194/ 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before connection string  	 
12/06/2019 10:44 AM 	 http://localhost:52194/ 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before decrypt connection strng +IyWX8SJvfGsHIDM7C99UPVWmdpnIpoZi6o9Yxnb0/vCUpwhdF526YXZRa6/wjwF+4Y2gXKzDF5/VKcsdyT+EGnQr/Fi/Q3SY3IUji3HBaCvLl1wdyzYpWaavANfOD5QLT/ZBrN9FOrIZCcplnQSJImC3pvjbdMfoEUFD/i7S2pdJlnNuLJAq8fkZcyQ8ko7ffWdk/V9Mto= 	 
12/06/2019 10:44 AM 	 http://localhost:52194/ 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 After Connection string data source=P2FS-TS-01;initial catalog=Vigilante_Master;persist security info=True;User ID=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; 	 
12/06/2019 10:44 AM 	 http://localhost:52194/ 	 InsiderTrading.Controllers 	 <Login>d__c 	 MoveNext 	  	 End Method 	 
12/06/2019 10:44 AM 	 http://localhost:52194/ 	 InsiderTrading 	 MvcApplication 	 Application_EndRequest 	  	 Start Method 	 
12/06/2019 10:44 AM 	 http://localhost:52194/ 	 InsiderTrading 	 MvcApplication 	 Application_EndRequest 	  	 End Method 	 
12/06/2019 10:44 AM 	 http://localhost:52194/Home/Index?acid=0 	 InsiderTrading 	 MvcApplication 	 Application_BeginRequest 	  	 Start Method 	 
12/06/2019 10:44 AM 	 http://localhost:52194/Home/Index?acid=0 	 InsiderTrading 	 MvcApplication 	 Application_BeginRequest 	  	 End Method 	 
12/06/2019 10:44 AM 	 http://localhost:52194/Home/Index?acid=0 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 Start Method 	 
12/06/2019 10:44 AM 	 http://localhost:52194/Home/Index?acid=0 	 InsiderTrading.Filters 	 AuthorizationPrivilegeFilter 	 OnActionExecuting 	  	 Start Method 	 
12/06/2019 10:44 AM 	 http://localhost:52194/Home/Index?acid=0 	 InsiderTrading.Filters 	 AuthorizationPrivilegeFilter 	 OnActionExecuting 	  	 Validated User  	 
12/06/2019 10:44 AM 	 http://localhost:52194/Home/Index?acid=0 	 InsiderTrading.Filters 	 AuthorizationPrivilegeFilter 	 LoginUser 	  	 Update session with login user details  	 
12/06/2019 10:44 AM 	 http://localhost:52194/Home/Index?acid=0 	 InsiderTrading.Filters 	 AuthorizationPrivilegeFilter 	 LoginUser 	  	 Set login user name into session and cookies values 	 
12/06/2019 10:44 AM 	 http://localhost:52194/Home/Index?acid=0 	 InsiderTrading.Filters 	 AuthorizationPrivilegeFilter 	 OnActionExecuting 	  	 Exception occurred  	 Exception Message - Object reference not set to an instance of an object. 	 Exception Trace - System.NullReferenceException: Object reference not set to an instance of an object.
   at InsiderTrading.Common.SessionManagement.BindCookiesSessions(LoginUserDetails loginUserDetails, Boolean IsNew, HttpRequest httpRequest, HttpResponse httpResponse, String sessionValue) in e:\MyESOPsReleases\10.0.1\Vigilante\Application\InsiderTrading\Common\Common.cs:line 2234
   at InsiderTrading.Filters.AuthorizationPrivilegeFilter.LoginUser(ActionExecutingContext filterContext) in e:\MyESOPsReleases\10.0.1\Vigilante\Application\InsiderTrading\Filters\AuthorizationPrivilegeFilter.cs:line 516
   at InsiderTrading.Filters.AuthorizationPrivilegeFilter.OnActionExecuting(ActionExecutingContext filterContext) in e:\MyESOPsReleases\10.0.1\Vigilante\Application\InsiderTrading\Filters\AuthorizationPrivilegeFilter.cs:line 125 	 
12/06/2019 10:44 AM 	 http://localhost:52194/Home/Index?acid=0 	 InsiderTrading 	 MvcApplication 	 Application_Error 	  	 Start method 	 
12/06/2019 10:44 AM 	 http://localhost:52194/Home/Index?acid=0 	 InsiderTrading 	 MvcApplication 	 Application_Error 	  	 server exception  	 Exception Message - Object reference not set to an instance of an object. 	 Exception Trace - System.NullReferenceException: Object reference not set to an instance of an object.
   at InsiderTrading.Common.SessionManagement.BindCookiesSessions(LoginUserDetails loginUserDetails, Boolean IsNew, HttpRequest httpRequest, HttpResponse httpResponse, String sessionValue) in e:\MyESOPsReleases\10.0.1\Vigilante\Application\InsiderTrading\Common\Common.cs:line 2234
   at InsiderTrading.Filters.AuthorizationPrivilegeFilter.OnActionExecuting(ActionExecutingContext filterContext) in e:\MyESOPsReleases\10.0.1\Vigilante\Application\InsiderTrading\Filters\AuthorizationPrivilegeFilter.cs:line 225
   at System.Web.Mvc.Async.AsyncControllerActionInvoker.AsyncInvocationWithFilters.InvokeActionMethodFilterAsynchronouslyRecursive(Int32 filterIndex)
   at System.Web.Mvc.Async.AsyncControllerActionInvoker.AsyncInvocationWithFilters.InvokeActionMethodFilterAsynchronouslyRecursive(Int32 filterIndex)
   at System.Web.Mvc.Async.AsyncControllerActionInvoker.AsyncInvocationWithFilters.InvokeActionMethodFilterAsynchronouslyRecursive(Int32 filterIndex)
   at System.Web.Mvc.Async.AsyncControllerActionInvoker.<>c__DisplayClass30.<BeginInvokeActionMethodWithFilters>b__2e(AsyncCallback asyncCallback, Object asyncState)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncResult`1.CallBeginDelegate(AsyncCallback callback, Object callbackState)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncResultBase`1.Begin(AsyncCallback callback, Object state, Int32 timeout)
   at System.Web.Mvc.Async.AsyncResultWrapper.Begin[TResult](AsyncCallback callback, Object state, BeginInvokeDelegate beginDelegate, EndInvokeDelegate`1 endDelegate, Object tag, Int32 timeout)
   at System.Web.Mvc.Async.AsyncControllerActionInvoker.BeginInvokeActionMethodWithFilters(ControllerContext controllerContext, IList`1 filters, ActionDescriptor actionDescriptor, IDictionary`2 parameters, AsyncCallback callback, Object state)
   at System.Web.Mvc.Async.AsyncControllerActionInvoker.<>c__DisplayClass1e.<BeginInvokeAction>b__16(AsyncCallback asyncCallback, Object asyncState)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncResult`1.CallBeginDelegate(AsyncCallback callback, Object callbackState)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncResultBase`1.Begin(AsyncCallback callback, Object state, Int32 timeout)
   at System.Web.Mvc.Async.AsyncResultWrapper.Begin[TResult](AsyncCallback callback, Object state, BeginInvokeDelegate beginDelegate, EndInvokeDelegate`1 endDelegate, Object tag, Int32 timeout)
   at System.Web.Mvc.Async.AsyncControllerActionInvoker.BeginInvokeAction(ControllerContext controllerContext, String actionName, AsyncCallback callback, Object state)
   at System.Web.Mvc.Controller.<BeginExecuteCore>b__1c(AsyncCallback asyncCallback, Object asyncState, ExecuteCoreState innerState)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncVoid`1.CallBeginDelegate(AsyncCallback callback, Object callbackState)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncResultBase`1.Begin(AsyncCallback callback, Object state, Int32 timeout)
   at System.Web.Mvc.Async.AsyncResultWrapper.Begin[TState](AsyncCallback callback, Object callbackState, BeginInvokeDelegate`1 beginDelegate, EndInvokeVoidDelegate`1 endDelegate, TState invokeState, Object tag, Int32 timeout, SynchronizationContext callbackSyncContext)
   at System.Web.Mvc.Controller.BeginExecuteCore(AsyncCallback callback, Object state)
   at System.Web.Mvc.Controller.<BeginExecute>b__14(AsyncCallback asyncCallback, Object callbackState, Controller controller)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncVoid`1.CallBeginDelegate(AsyncCallback callback, Object callbackState)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncResultBase`1.Begin(AsyncCallback callback, Object state, Int32 timeout)
   at System.Web.Mvc.Async.AsyncResultWrapper.Begin[TState](AsyncCallback callback, Object callbackState, BeginInvokeDelegate`1 beginDelegate, EndInvokeVoidDelegate`1 endDelegate, TState invokeState, Object tag, Int32 timeout, SynchronizationContext callbackSyncContext)
   at System.Web.Mvc.Controller.BeginExecute(RequestContext requestContext, AsyncCallback callback, Object state)
   at System.Web.Mvc.Controller.System.Web.Mvc.Async.IAsyncController.BeginExecute(RequestContext requestContext, AsyncCallback callback, Object state)
   at System.Web.Mvc.MvcHandler.<BeginProcessRequest>b__3(AsyncCallback asyncCallback, Object asyncState, ProcessRequestState innerState)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncVoid`1.CallBeginDelegate(AsyncCallback callback, Object callbackState)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncResultBase`1.Begin(AsyncCallback callback, Object state, Int32 timeout)
   at System.Web.Mvc.Async.AsyncResultWrapper.Begin[TState](AsyncCallback callback, Object callbackState, BeginInvokeDelegate`1 beginDelegate, EndInvokeVoidDelegate`1 endDelegate, TState invokeState, Object tag, Int32 timeout, SynchronizationContext callbackSyncContext)
   at System.Web.Mvc.MvcHandler.BeginProcessRequest(HttpContextBase httpContext, AsyncCallback callback, Object state)
   at System.Web.Mvc.MvcHandler.BeginProcessRequest(HttpContext httpContext, AsyncCallback callback, Object state)
   at System.Web.Mvc.MvcHandler.System.Web.IHttpAsyncHandler.BeginProcessRequest(HttpContext context, AsyncCallback cb, Object extraData)
   at System.Web.HttpApplication.CallHandlerExecutionStep.System.Web.HttpApplication.IExecutionStep.Execute()
   at System.Web.HttpApplication.ExecuteStep(IExecutionStep step, Boolean& completedSynchronously) 	 
12/06/2019 10:44 AM 	 http://localhost:52194/Home/Index?acid=0 	 InsiderTrading 	 MvcApplication 	 Application_Error 	  	 exception status code return as  	 
12/06/2019 10:44 AM 	 http://localhost:52194/Home/Index?acid=0 	 InsiderTrading 	 MvcApplication 	 Application_EndRequest 	  	 Start Method 	 
12/06/2019 10:44 AM 	 http://localhost:52194/Home/Index?acid=0 	 InsiderTrading 	 MvcApplication 	 Application_EndRequest 	  	 End Method 	 
12/06/2019 10:44 AM 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 GetSystemConnectionString method called  	 
12/06/2019 10:44 AM 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before connection string  	 
12/06/2019 10:44 AM 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before decrypt connection strng +IyWX8SJvfGsHIDM7C99UPVWmdpnIpoZi6o9Yxnb0/vCUpwhdF526YXZRa6/wjwF+4Y2gXKzDF5/VKcsdyT+EGnQr/Fi/Q3SY3IUji3HBaCvLl1wdyzYpWaavANfOD5QLT/ZBrN9FOrIZCcplnQSJImC3pvjbdMfoEUFD/i7S2pdJlnNuLJAq8fkZcyQ8ko7ffWdk/V9Mto= 	 
12/06/2019 10:44 AM 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 After Connection string data source=P2FS-TS-01;initial catalog=Vigilante_Master;persist security info=True;User ID=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; 	 
12/06/2019 10:44 AM 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 UpdateCompanyResources method called  Connection string :- data source=P2FS-TS-01;initial catalog=Vigilante_Anand_Global;persist security info=True;user id=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; Company name :- Vigilante_Anand_Global 	 
12/06/2019 10:44 AM 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 All Resources are set  	 
12/06/2019 10:44 AM 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 GetSystemConnectionString method called  	 
12/06/2019 10:44 AM 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before connection string  	 
12/06/2019 10:44 AM 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before decrypt connection strng +IyWX8SJvfGsHIDM7C99UPVWmdpnIpoZi6o9Yxnb0/vCUpwhdF526YXZRa6/wjwF+4Y2gXKzDF5/VKcsdyT+EGnQr/Fi/Q3SY3IUji3HBaCvLl1wdyzYpWaavANfOD5QLT/ZBrN9FOrIZCcplnQSJImC3pvjbdMfoEUFD/i7S2pdJlnNuLJAq8fkZcyQ8ko7ffWdk/V9Mto= 	 
